0.004712 11143.049609
0.007854 23778.451023
0.010996 27613.615265
0.014137 24368.930156
0.017279 22918.504061
0.020420 25119.682064
0.023562 25672.451484
0.026704 23220.821531
0.029845 20591.318402
0.032987 18835.854387
0.036128 17093.689601
0.039270 15348.378428
0.042412 14469.462779
0.045553 14261.097374
0.048695 13475.642379
0.051836 12051.853563
0.054978 11122.500889
0.058119 10993.377275
0.061261 11096.148602
0.064403 11017.874925
0.067544 10553.964493
0.070686 9842.638041
0.073827 9337.778931
0.076969 9055.577101
0.080111 8578.714628
0.083252 7881.508675
0.086394 7335.541976
0.089535 7025.583640
0.092677 6736.332885
0.095819 6374.977254
0.098960 5985.400109
0.102102 5644.276928
0.105243 5449.780008
0.108385 5358.216940
0.111527 5190.776658
0.114668 4935.345187
0.117810 4746.810677
0.120951 4658.131676
0.124093 4575.013675
0.127235 4457.998203
0.130376 4327.407904
0.133518 4191.598103
0.136659 4044.695888
0.139801 3881.323762
0.142942 3698.977281
0.146084 3526.509110
0.149226 3421.438030
0.152367 3372.372140
0.155509 3300.517022
0.158650 3190.009747
0.161792 3089.115495
0.164934 3011.110556
0.168075 2932.521530
0.171217 2856.302071
0.174358 2811.924075
0.177500 2790.759491
0.180642 2746.926681
0.183783 2678.424394
0.186925 2626.757277
0.190066 2589.320954
0.193208 2519.586054
0.196350 2421.976666
0.199491 2351.661473
0.202633 2315.591153
0.205774 2272.050132
0.208916 2215.625746
0.212058 2177.969257
0.215199 2156.562018
0.218341 2114.533215
0.221482 2048.152901
0.224624 1987.448257
0.227765 1944.949912
0.230907 1914.052842
0.234049 1887.459412
0.237190 1858.237788
0.240332 1825.768276
0.243473 1795.805891
0.246615 1774.466053
0.249757 1767.274506
0.252898 1762.658186
0.256040 1733.463107
0.259181 1686.674415
0.262323 1662.245473
0.265465 1659.143997
0.268606 1635.400247
0.271748 1584.378014
0.274889 1535.996839
0.278031 1506.398100
0.281173 1495.983710
0.284314 1494.359730
0.287456 1481.886888
0.290597 1458.326543
0.293739 1442.414571
0.296881 1434.603781
0.300022 1416.926314
0.303164 1387.792103
0.306305 1362.382586
0.309447 1345.760082
0.312588 1332.350698
0.315730 1319.977165
0.318872 1310.161775
0.322013 1299.903697
0.325155 1281.952417
0.328296 1259.243880
0.331438 1244.530235
0.334580 1238.783177
0.337721 1231.027961
0.340863 1216.957567
0.344004 1199.486249
0.347146 1181.939865
0.350288 1167.713371
0.353429 1158.691275
0.356571 1154.980425
0.359712 1150.712719
0.362854 1134.728247
0.365996 1110.227560
0.369137 1094.349710
0.372279 1089.214309
0.375420 1081.823755
0.378562 1069.900616
0.381704 1062.240671
0.384845 1060.040622
0.387987 1056.519266
0.391128 1047.257361
0.394270 1030.843613
0.397411 1013.115574
0.400553 1006.326669
0.403695 1007.373554
0.406836 998.282325
0.409978 979.151081
0.413119 968.165779
0.416261 968.753719
0.419403 969.054702
0.422544 962.746044
0.425686 949.911617
0.428827 935.407280
0.431969 928.119825
0.435111 926.908058
0.438252 920.831378
0.441394 908.645223
0.444535 898.975121
0.447677 894.438541
0.450819 891.262257
0.453960 886.330524
0.457102 877.635722
0.460243 867.193791
0.463385 860.746421
0.466527 858.750613
0.469668 856.331548
0.472810 851.577519
0.475951 845.757241
0.479093 839.703718
0.482234 833.703431
0.485376 828.340939
0.488518 824.453702
0.491659 820.971573
0.494801 815.022479
0.497942 806.468111
0.501084 797.941924
0.504226 791.514275
0.507367 788.429802
0.510509 786.921110
0.513650 782.434046
0.516792 774.570499
0.519934 767.184373
0.523075 763.274605
0.526217 764.540027
0.529358 766.776722
0.532500 760.424840
0.535642 747.268760
0.538783 740.166670
0.541925 740.256710
0.545066 736.880694
0.548208 728.195550
0.551350 721.495040
0.554491 719.356732
0.557633 719.234751
0.560774 718.395474
0.563916 714.272230
0.567057 707.436235
0.570199 701.506975
0.573341 698.440697
0.576482 698.254526
0.579624 697.899517
0.582765 691.669073
0.585907 681.228925
0.589049 675.441140
0.592190 676.082378
0.595332 677.617362
0.598473 676.410945
0.601615 671.192619
0.604757 664.095503
0.607898 660.330047
0.611040 659.968835
0.614181 658.018067
0.617323 653.956671
0.620465 651.778191
0.623606 651.196403
0.626748 647.648458
0.629889 641.161778
0.633031 636.370689
0.636173 634.229099
0.639314 631.895565
0.642456 628.681341
0.645597 626.141718
0.648739 624.051326
0.651880 620.435562
0.655022 616.106017
0.658164 614.563713
0.661305 615.111771
0.664447 612.925508
0.667588 607.425770
0.670730 602.352613
0.673872 599.165010
0.677013 596.870260
0.680155 595.029078
0.683296 593.817894
0.686438 592.296486
0.689580 588.507990
0.692721 583.359303
0.695863 580.531462
0.699004 580.785227
