  1.96349541e-01   7.44467943e+03         6866
  1.99491134e-01   7.63021957e+03         5904
  2.02632726e-01   7.35215052e+03         6702
  2.05774319e-01   7.39947585e+03         6404
  2.08915911e-01   7.21177000e+03         7398
  2.12057504e-01   7.17697617e+03         6852
  2.15199097e-01   6.84389282e+03         7902
  2.18340689e-01   7.07425736e+03         6992
  2.21482282e-01   6.78888508e+03         8202
  2.24623875e-01   6.68078020e+03         7656
  2.27765467e-01   6.56563018e+03         8798
  2.30907060e-01   6.46386052e+03         7908
  2.34048653e-01   6.38707851e+03         9246
  2.37190245e-01   6.43591174e+03         8304
  2.40331838e-01   6.15106031e+03         9962
  2.43473431e-01   6.07830783e+03         8664
  2.46615023e-01   6.12111256e+03        10086
  2.49756616e-01   6.09276212e+03         9596
  2.52898209e-01   5.94126119e+03        10638
  2.56039801e-01   5.93307094e+03         9750
  2.59181394e-01   5.76881632e+03        11700
  2.62322987e-01   5.82631035e+03        10358
  2.65464579e-01   5.55278628e+03        11604
  2.68606172e-01   5.62161328e+03        10998
  2.71747765e-01   5.68808005e+03        12464
  2.74889357e-01   5.48367797e+03        11394
  2.78030950e-01   5.58706542e+03        12648
  2.81172542e-01   5.42967012e+03        12630
  2.84314135e-01   5.50362318e+03        13316
  2.87455728e-01   5.26966503e+03        12366
  2.90597320e-01   5.23796255e+03        13752
  2.93738913e-01   5.23872652e+03        13202
  2.96880506e-01   5.22283750e+03        14304
  3.00022098e-01   5.24908051e+03        13926
  3.03163691e-01   5.13100295e+03        15140
  3.06305284e-01   5.14137043e+03        14646
  3.09446876e-01   5.13365175e+03        15804
  3.12588469e-01   5.02396584e+03        14934
  3.15730062e-01   5.05026957e+03        16808
  3.18871654e-01   4.97748411e+03        15378
  3.22013247e-01   4.93646099e+03        16872
  3.25154840e-01   4.96806602e+03        16454
  3.28296432e-01   4.83079715e+03        17796
  3.31438025e-01   4.87141667e+03        16830
  3.34579618e-01   4.76027547e+03        18624
  3.37721210e-01   4.87873282e+03        17690
  3.40862803e-01   4.78894705e+03        18744
  3.44004396e-01   4.77711779e+03        18006
  3.47145988e-01   4.70736718e+03        19676
  3.50287581e-01   4.79646327e+03        19134
  3.53429174e-01   4.74047263e+03        20160
  3.56570766e-01   4.72161735e+03        20298
  3.59712359e-01   4.69340815e+03        21128
  3.62853951e-01   4.63694740e+03        19674
  3.65995544e-01   4.60393398e+03        22392
  3.69137137e-01   4.62196655e+03        21110
  3.72278729e-01   4.64791316e+03        22380
  3.75420322e-01   4.58414032e+03        21630
  3.78561915e-01   4.58163778e+03        24072
  3.81703507e-01   4.58804188e+03        22514
  3.84845100e-01   4.54571855e+03        24120
  3.87986693e-01   4.56423085e+03        23046
  3.91128285e-01   4.58097449e+03        25508
  3.94269878e-01   4.49920299e+03        23982
  3.97411471e-01   4.52931552e+03        24888
  4.00553063e-01   4.49907152e+03        25695
  4.03694656e-01   4.48699858e+03        25268
  4.06836249e-01   4.48890561e+03        25248
  4.09977841e-01   4.42507881e+03        26328
  4.13119434e-01   4.42394536e+03        24716
  4.16261027e-01   4.41582926e+03        24600
  4.19402619e-01   4.44087323e+03        24036
  4.22544212e-01   4.44239378e+03        25308
  4.25685805e-01   4.36715881e+03        22988
  4.28827397e-01   4.38874754e+03        24204
  4.31968990e-01   4.39004170e+03        23808
  4.35110583e-01   4.31237945e+03        23768
  4.38252175e-01   4.42084649e+03        22008
  4.41393768e-01   4.30509017e+03        23340
  4.44535360e-01   4.34617104e+03        21780
  4.47676953e-01   4.32483177e+03        22280
  4.50818546e-01   4.26288130e+03        21600
  4.53960138e-01   4.29564935e+03        22272
  4.57101731e-01   4.29960609e+03        20660
  4.60243324e-01   4.22879861e+03        21096
  4.63384916e-01   4.31712539e+03        20820
  4.66526509e-01   4.28275982e+03        20708
  4.69668102e-01   4.24286550e+03        19476
  4.72809694e-01   4.27847510e+03        19824
  4.75951287e-01   4.24735415e+03        19296
  4.79092880e-01   4.19526664e+03        18980
  4.82234472e-01   4.24751432e+03        18192
  4.85376065e-01   4.20217523e+03        18708
  4.88517658e-01   4.14890443e+03        17204
  4.91659250e-01   4.19980691e+03        17520
  4.94800843e-01   4.28592133e+03        17052
  4.97942436e-01   4.13958715e+03        16908
  5.01084028e-01   4.21260645e+03        15956
  5.04225621e-01   4.12308516e+03        16188
  5.07367214e-01   4.25697627e+03        15372
  5.10508806e-01   4.12279788e+03        15332
  5.13650399e-01   4.04680440e+03        13992
  5.16791992e-01   4.09308611e+03        14904
  5.19933584e-01   4.09577038e+03        13548
  5.23075177e-01   4.21041951e+03        13376
  5.26216769e-01   4.10097958e+03        12696
  5.29358362e-01   4.14338101e+03        12960
  5.32499955e-01   4.21499214e+03        11612
  5.35641547e-01   4.13233529e+03        11616
  5.38783140e-01   4.15048485e+03        10812
  5.41924733e-01   4.14030282e+03        11004
  5.45066325e-01   4.07674954e+03         9584
  5.48207918e-01   4.04873908e+03         9888
  5.51349511e-01   4.01646096e+03         9048
  5.54491103e-01   4.06671754e+03         8648
  5.57632696e-01   4.12351235e+03         7776
  5.60774289e-01   4.16430876e+03         7812
  5.63915881e-01   3.99703732e+03         6924
  5.67057474e-01   4.05050264e+03         6836
  5.70199067e-01   4.11860050e+03         5841
  5.73340659e-01   4.07748302e+03         5724
  5.76482252e-01   4.07145527e+03         4946
  5.79623845e-01   4.12597234e+03         5070
  5.82765437e-01   4.08305165e+03         4356
  5.85907030e-01   4.14924977e+03         4296
  5.89048623e-01   3.87535519e+03         3812
  5.92190215e-01   4.08745877e+03         3840
  5.95331808e-01   4.00499893e+03         3318
  5.98473401e-01   4.07600163e+03         3224
  6.01614993e-01   3.83678481e+03         2868
  6.04756586e-01   4.05366875e+03         2610
  6.07898178e-01   3.97705915e+03         2366
  6.11039771e-01   4.21206881e+03         2520
  6.14181364e-01   4.00670999e+03         2094
  6.17322956e-01   4.02358679e+03         1974
  6.20464549e-01   3.90973980e+03         1712
  6.23606142e-01   4.17277604e+03         1614
  6.26747734e-01   4.18603630e+03         1410
  6.29889327e-01   3.89566561e+03         1286
  6.33030920e-01   3.88667390e+03         1146
  6.36172512e-01   3.75721822e+03         1158
  6.39314105e-01   4.30308852e+03         1032
  6.42455698e-01   3.73414292e+03          902
  6.45597290e-01   3.95146815e+03          762
  6.48738883e-01   3.61939432e+03          582
  6.51880476e-01   3.62130033e+03          518
  6.55022068e-01   3.55872496e+03          330
  6.58163661e-01   4.11086335e+03          486
  6.61305254e-01   4.16806958e+03          402
  6.64446846e-01   3.56647428e+03          326
  6.67588439e-01   3.86453858e+03          258
  6.70730032e-01   4.81709815e+03          198
  6.73871624e-01   4.19450925e+03          146
  6.77013217e-01   3.81285380e+03           72
  6.80154810e-01   3.65464003e+03           30
  6.83296402e-01   3.70059468e+03           66
  6.86437995e-01   3.69058043e+03           38
  6.89579587e-01   6.42200917e+03           18
  6.92721180e-01   2.19804077e+03            6
  6.95862773e-01   2.29158801e+02            1
  6.99004365e-01             -nan            0
